run,tag,step,value,wall_time
ppo_pong_diff3_1envs_5000000timesteps_1,rollout/ep_rew_mean,4399104,8.479999542236328,1766996902.2079442
ppo_pong_diff3_1envs_5000000timesteps_1,rollout/ep_rew_mean,4401152,8.829999923706055,1766996914.4966638
ppo_pong_diff3_1envs_5000000timesteps_1,rollout/ep_rew_mean,4403200,9.039999961853027,1766996927.2756498
ppo_pong_diff3_1envs_5000000timesteps_1,rollout/ep_rew_mean,4405248,8.90999984741211,1766996939.145879
ppo_pong_diff3_1envs_5000000timesteps_1,rollout/ep_rew_mean,4407296,8.890000343322754,1766996951.3431106
ppo_pong_diff3_1envs_5000000timesteps_1,rollout/ep_rew_mean,4409344,8.850000381469727,1766996962.0669208
ppo_pong_diff3_1envs_5000000timesteps_1,rollout/ep_rew_mean,4411392,9.09000015258789,1766996974.4119554
ppo_pong_diff3_1envs_5000000timesteps_1,rollout/ep_rew_mean,4413440,9.09000015258789,1766996986.4431772
ppo_pong_diff3_1envs_5000000timesteps_1,rollout/ep_rew_mean,4415488,9.119999885559082,1766996997.672184
ppo_pong_diff3_1envs_5000000timesteps_1,rollout/ep_rew_mean,4417536,9.25,1766997009.6091394
ppo_pong_diff3_1envs_5000000timesteps_1,rollout/ep_rew_mean,4419584,9.260000228881836,1766997021.5084417
ppo_pong_diff3_1envs_5000000timesteps_1,rollout/ep_rew_mean,4421632,9.260000228881836,1766997032.0519195
ppo_pong_diff3_1envs_5000000timesteps_1,rollout/ep_rew_mean,4423680,9.1899995803833,1766997044.0904408
ppo_pong_diff3_1envs_5000000timesteps_1,rollout/ep_rew_mean,4425728,9.199999809265137,1766997054.3925574
ppo_pong_diff3_1envs_5000000timesteps_1,rollout/ep_rew_mean,4427776,9.15999984741211,1766997066.4129531
ppo_pong_diff3_1envs_5000000timesteps_1,rollout/ep_rew_mean,4429824,9.079999923706055,1766997078.2862833
ppo_pong_diff3_1envs_5000000timesteps_1,rollout/ep_rew_mean,4431872,9.069999694824219,1766997090.9626024
ppo_pong_diff3_1envs_5000000timesteps_1,rollout/ep_rew_mean,4433920,9.069999694824219,1766997106.1524098
ppo_pong_diff3_1envs_5000000timesteps_1,rollout/ep_rew_mean,4435968,9.460000038146973,1766997118.933902
ppo_pong_diff3_1envs_5000000timesteps_1,rollout/ep_rew_mean,4438016,9.460000038146973,1766997131.89162
ppo_pong_diff3_1envs_5000000timesteps_1,rollout/ep_rew_mean,4440064,9.289999961853027,1766997145.1391387
ppo_pong_diff3_1envs_5000000timesteps_1,rollout/ep_rew_mean,4442112,8.9399995803833,1766997156.9610019
ppo_pong_diff3_1envs_5000000timesteps_1,rollout/ep_rew_mean,4444160,8.949999809265137,1766997169.7991564
ppo_pong_diff3_1envs_5000000timesteps_1,rollout/ep_rew_mean,4446208,8.970000267028809,1766997180.507787
ppo_pong_diff3_1envs_5000000timesteps_1,rollout/ep_rew_mean,4448256,9.020000457763672,1766997193.3773732
ppo_pong_diff3_1envs_5000000timesteps_1,rollout/ep_rew_mean,4450304,8.619999885559082,1766997205.7115178
ppo_pong_diff3_1envs_5000000timesteps_1,rollout/ep_rew_mean,4452352,8.6899995803833,1766997216.2556157
ppo_pong_diff3_1envs_5000000timesteps_1,rollout/ep_rew_mean,4454400,8.699999809265137,1766997228.2787316
ppo_pong_diff3_1envs_5000000timesteps_1,rollout/ep_rew_mean,4456448,8.75,1766997238.6580064
ppo_pong_diff3_1envs_5000000timesteps_1,rollout/ep_rew_mean,4458496,8.75,1766997251.0331042
ppo_pong_diff3_1envs_5000000timesteps_1,rollout/ep_rew_mean,4460544,8.800000190734863,1766997263.5793471
ppo_pong_diff3_1envs_5000000timesteps_1,rollout/ep_rew_mean,4462592,9.1899995803833,1766997274.7726843
ppo_pong_diff3_1envs_5000000timesteps_1,rollout/ep_rew_mean,4464640,9.109999656677246,1766997287.289358
ppo_pong_diff3_1envs_5000000timesteps_1,rollout/ep_rew_mean,4466688,9.109999656677246,1766997298.3841326
ppo_pong_diff3_1envs_5000000timesteps_1,rollout/ep_rew_mean,4468736,9.119999885559082,1766997310.4835927
ppo_pong_diff3_1envs_5000000timesteps_1,rollout/ep_rew_mean,4470784,9.109999656677246,1766997322.9486678
ppo_pong_diff3_1envs_5000000timesteps_1,rollout/ep_rew_mean,4472832,9.260000228881836,1766997333.42463
ppo_pong_diff3_1envs_5000000timesteps_1,rollout/ep_rew_mean,4474880,9.350000381469727,1766997345.6233437
ppo_pong_diff3_1envs_5000000timesteps_1,rollout/ep_rew_mean,4476928,9.729999542236328,1766997358.4557307
ppo_pong_diff3_1envs_5000000timesteps_1,rollout/ep_rew_mean,4478976,10.109999656677246,1766997368.7852237
ppo_pong_diff3_1envs_5000000timesteps_1,rollout/ep_rew_mean,4481024,10.210000038146973,1766997380.9368362
ppo_pong_diff3_1envs_5000000timesteps_1,rollout/ep_rew_mean,4483072,10.430000305175781,1766997391.3772242
ppo_pong_diff3_1envs_5000000timesteps_1,rollout/ep_rew_mean,4485120,10.5,1766997403.6670158
ppo_pong_diff3_1envs_5000000timesteps_1,rollout/ep_rew_mean,4487168,10.529999732971191,1766997415.9802191
ppo_pong_diff3_1envs_5000000timesteps_1,rollout/ep_rew_mean,4489216,10.630000114440918,1766997426.791626
ppo_pong_diff3_1envs_5000000timesteps_1,rollout/ep_rew_mean,4491264,10.729999542236328,1766997438.6750271
ppo_pong_diff3_1envs_5000000timesteps_1,rollout/ep_rew_mean,4493312,10.90999984741211,1766997450.475521
ppo_pong_diff3_1envs_5000000timesteps_1,rollout/ep_rew_mean,4495360,10.619999885559082,1766997461.2141569
ppo_pong_diff3_1envs_5000000timesteps_1,rollout/ep_rew_mean,4497408,10.989999771118164,1766997473.2413416
ppo_pong_diff3_1envs_5000000timesteps_1,rollout/ep_rew_mean,4499456,10.989999771118164,1766997483.672651
ppo_pong_diff3_1envs_5000000timesteps_1,rollout/ep_rew_mean,4501504,10.9399995803833,1766997495.5612447
ppo_pong_diff3_1envs_5000000timesteps_1,rollout/ep_rew_mean,4503552,10.770000457763672,1766997507.5228174
ppo_pong_diff3_1envs_5000000timesteps_1,rollout/ep_rew_mean,4505600,10.399999618530273,1766997518.3572361
ppo_pong_diff3_1envs_5000000timesteps_1,rollout/ep_rew_mean,4507648,10.239999771118164,1766997530.522181
ppo_pong_diff3_1envs_5000000timesteps_1,rollout/ep_rew_mean,4509696,10.239999771118164,1766997542.6337929
ppo_pong_diff3_1envs_5000000timesteps_1,rollout/ep_rew_mean,4511744,10.149999618530273,1766997553.2269201
ppo_pong_diff3_1envs_5000000timesteps_1,rollout/ep_rew_mean,4513792,10.140000343322754,1766997565.2059772
ppo_pong_diff3_1envs_5000000timesteps_1,rollout/ep_rew_mean,4515840,10.130000114440918,1766997576.2913043
ppo_pong_diff3_1envs_5000000timesteps_1,rollout/ep_rew_mean,4517888,10.25,1766997588.4293365
ppo_pong_diff3_1envs_5000000timesteps_1,rollout/ep_rew_mean,4519936,10.260000228881836,1766997600.4046211
ppo_pong_diff3_1envs_5000000timesteps_1,rollout/ep_rew_mean,4521984,10.260000228881836,1766997610.6380496
ppo_pong_diff3_1envs_5000000timesteps_1,rollout/ep_rew_mean,4524032,10.170000076293945,1766997622.6752586
ppo_pong_diff3_1envs_5000000timesteps_1,rollout/ep_rew_mean,4526080,10.130000114440918,1766997634.892563
ppo_pong_diff3_1envs_5000000timesteps_1,rollout/ep_rew_mean,4528128,10.140000343322754,1766997645.203827
ppo_pong_diff3_1envs_5000000timesteps_1,rollout/ep_rew_mean,4530176,10.130000114440918,1766997657.2403
ppo_pong_diff3_1envs_5000000timesteps_1,rollout/ep_rew_mean,4532224,10.130000114440918,1766997668.3201034
ppo_pong_diff3_1envs_5000000timesteps_1,rollout/ep_rew_mean,4534272,10.149999618530273,1766997680.5711045
ppo_pong_diff3_1envs_5000000timesteps_1,rollout/ep_rew_mean,4536320,10.149999618530273,1766997692.6902406
ppo_pong_diff3_1envs_5000000timesteps_1,rollout/ep_rew_mean,4538368,10.029999732971191,1766997703.5140378
ppo_pong_diff3_1envs_5000000timesteps_1,rollout/ep_rew_mean,4540416,10.4399995803833,1766997715.426135
ppo_pong_diff3_1envs_5000000timesteps_1,rollout/ep_rew_mean,4542464,10.850000381469727,1766997727.7551668
ppo_pong_diff3_1envs_5000000timesteps_1,rollout/ep_rew_mean,4544512,10.859999656677246,1766997738.4347365
ppo_pong_diff3_1envs_5000000timesteps_1,rollout/ep_rew_mean,4546560,11.260000228881836,1766997751.1929674
ppo_pong_diff3_1envs_5000000timesteps_1,rollout/ep_rew_mean,4548608,11.649999618530273,1766997762.2785463
ppo_pong_diff3_1envs_5000000timesteps_1,rollout/ep_rew_mean,4550656,11.949999809265137,1766997774.8955202
ppo_pong_diff3_1envs_5000000timesteps_1,rollout/ep_rew_mean,4552704,12.34000015258789,1766997787.7018468
ppo_pong_diff3_1envs_5000000timesteps_1,rollout/ep_rew_mean,4554752,12.739999771118164,1766997798.257945
ppo_pong_diff3_1envs_5000000timesteps_1,rollout/ep_rew_mean,4556800,12.739999771118164,1766997810.3402653
ppo_pong_diff3_1envs_5000000timesteps_1,rollout/ep_rew_mean,4558848,13.069999694824219,1766997820.9736607
ppo_pong_diff3_1envs_5000000timesteps_1,rollout/ep_rew_mean,4560896,13.470000267028809,1766997832.8889763
ppo_pong_diff3_1envs_5000000timesteps_1,rollout/ep_rew_mean,4562944,14.210000038146973,1766997845.207315
ppo_pong_diff3_1envs_5000000timesteps_1,rollout/ep_rew_mean,4564992,14.420000076293945,1766997856.1980188
ppo_pong_diff3_1envs_5000000timesteps_1,rollout/ep_rew_mean,4567040,14.390000343322754,1766997868.5312726
ppo_pong_diff3_1envs_5000000timesteps_1,rollout/ep_rew_mean,4569088,14.390000343322754,1766997880.5732486
ppo_pong_diff3_1envs_5000000timesteps_1,rollout/ep_rew_mean,4571136,14.300000190734863,1766997891.4638066
ppo_pong_diff3_1envs_5000000timesteps_1,rollout/ep_rew_mean,4573184,14.3100004196167,1766997904.9536407
ppo_pong_diff3_1envs_5000000timesteps_1,rollout/ep_rew_mean,4575232,14.329999923706055,1766997918.5830956
ppo_pong_diff3_1envs_5000000timesteps_1,rollout/ep_rew_mean,4577280,14.319999694824219,1766997933.2029982
ppo_pong_diff3_1envs_5000000timesteps_1,rollout/ep_rew_mean,4579328,14.489999771118164,1766997946.3190851
ppo_pong_diff3_1envs_5000000timesteps_1,rollout/ep_rew_mean,4581376,14.489999771118164,1766997960.861417
ppo_pong_diff3_1envs_5000000timesteps_1,rollout/ep_rew_mean,4583424,14.40999984741211,1766997973.2222772
ppo_pong_diff3_1envs_5000000timesteps_1,rollout/ep_rew_mean,4585472,14.4399995803833,1766997984.1409535
ppo_pong_diff3_1envs_5000000timesteps_1,rollout/ep_rew_mean,4587520,14.4399995803833,1766997996.3658721
ppo_pong_diff3_1envs_5000000timesteps_1,rollout/ep_rew_mean,4589568,14.6899995803833,1766998006.9845686
ppo_pong_diff3_1envs_5000000timesteps_1,rollout/ep_rew_mean,4591616,14.699999809265137,1766998019.485183
ppo_pong_diff3_1envs_5000000timesteps_1,rollout/ep_rew_mean,4593664,14.729999542236328,1766998031.764516
ppo_pong_diff3_1envs_5000000timesteps_1,rollout/ep_rew_mean,4595712,15.130000114440918,1766998042.3933408
ppo_pong_diff3_1envs_5000000timesteps_1,rollout/ep_rew_mean,4597760,15.130000114440918,1766998054.6511433
ppo_pong_diff3_1envs_5000000timesteps_1,rollout/ep_rew_mean,4599808,15.109999656677246,1766998065.0032675
ppo_pong_diff3_1envs_5000000timesteps_1,rollout/ep_rew_mean,4601856,15.180000305175781,1766998078.0427358
ppo_pong_diff3_1envs_5000000timesteps_1,rollout/ep_rew_mean,4603904,15.170000076293945,1766998090.8399973
ppo_pong_diff3_1envs_5000000timesteps_1,rollout/ep_rew_mean,4605952,15.210000038146973,1766998101.4034064
ppo_pong_diff3_1envs_5000000timesteps_1,rollout/ep_rew_mean,4608000,15.369999885559082,1766998113.5308
ppo_pong_diff3_1envs_5000000timesteps_1,rollout/ep_rew_mean,4610048,15.350000381469727,1766998125.6518042
ppo_pong_diff3_1envs_5000000timesteps_1,rollout/ep_rew_mean,4612096,15.350000381469727,1766998136.8112822
ppo_pong_diff3_1envs_5000000timesteps_1,rollout/ep_rew_mean,4614144,15.350000381469727,1766998149.1364813
ppo_pong_diff3_1envs_5000000timesteps_1,rollout/ep_rew_mean,4616192,15.5600004196167,1766998159.9731157
ppo_pong_diff3_1envs_5000000timesteps_1,rollout/ep_rew_mean,4618240,15.5600004196167,1766998173.566849
ppo_pong_diff3_1envs_5000000timesteps_1,rollout/ep_rew_mean,4620288,15.550000190734863,1766998188.122661
ppo_pong_diff3_1envs_5000000timesteps_1,rollout/ep_rew_mean,4622336,15.619999885559082,1766998198.8774183
ppo_pong_diff3_1envs_5000000timesteps_1,rollout/ep_rew_mean,4624384,15.729999542236328,1766998211.0318646
ppo_pong_diff3_1envs_5000000timesteps_1,rollout/ep_rew_mean,4626432,15.739999771118164,1766998221.413527
ppo_pong_diff3_1envs_5000000timesteps_1,rollout/ep_rew_mean,4628480,15.720000267028809,1766998233.6561525
ppo_pong_diff3_1envs_5000000timesteps_1,rollout/ep_rew_mean,4630528,15.710000038146973,1766998245.9702373
ppo_pong_diff3_1envs_5000000timesteps_1,rollout/ep_rew_mean,4632576,15.710000038146973,1766998256.4653618
ppo_pong_diff3_1envs_5000000timesteps_1,rollout/ep_rew_mean,4634624,15.699999809265137,1766998269.4425037
ppo_pong_diff3_1envs_5000000timesteps_1,rollout/ep_rew_mean,4636672,15.699999809265137,1766998280.251963
ppo_pong_diff3_1envs_5000000timesteps_1,rollout/ep_rew_mean,4638720,15.430000305175781,1766998292.5959628
ppo_pong_diff3_1envs_5000000timesteps_1,rollout/ep_rew_mean,4640768,15.430000305175781,1766998306.120339
ppo_pong_diff3_1envs_5000000timesteps_1,rollout/ep_rew_mean,4642816,15.420000076293945,1766998316.938719
ppo_pong_diff3_1envs_5000000timesteps_1,rollout/ep_rew_mean,4644864,15.40999984741211,1766998330.2464283
ppo_pong_diff3_1envs_5000000timesteps_1,rollout/ep_rew_mean,4646912,15.5600004196167,1766998342.1874235
ppo_pong_diff3_1envs_5000000timesteps_1,rollout/ep_rew_mean,4648960,15.9399995803833,1766998352.5911977
ppo_pong_diff3_1envs_5000000timesteps_1,rollout/ep_rew_mean,4651008,15.920000076293945,1766998364.8495767
ppo_pong_diff3_1envs_5000000timesteps_1,rollout/ep_rew_mean,4653056,15.920000076293945,1766998375.2483318
ppo_pong_diff3_1envs_5000000timesteps_1,rollout/ep_rew_mean,4655104,15.880000114440918,1766998387.3761873
ppo_pong_diff3_1envs_5000000timesteps_1,rollout/ep_rew_mean,4657152,15.869999885559082,1766998399.4367442
ppo_pong_diff3_1envs_5000000timesteps_1,rollout/ep_rew_mean,4659200,16.270000457763672,1766998409.8398445
ppo_pong_diff3_1envs_5000000timesteps_1,rollout/ep_rew_mean,4661248,16.270000457763672,1766998421.8734019
ppo_pong_diff3_1envs_5000000timesteps_1,rollout/ep_rew_mean,4663296,16.239999771118164,1766998433.8852375
ppo_pong_diff3_1envs_5000000timesteps_1,rollout/ep_rew_mean,4665344,16.229999542236328,1766998444.3619177
ppo_pong_diff3_1envs_5000000timesteps_1,rollout/ep_rew_mean,4667392,16.229999542236328,1766998456.1712768
ppo_pong_diff3_1envs_5000000timesteps_1,rollout/ep_rew_mean,4669440,16.18000030517578,1766998466.6170537
ppo_pong_diff3_1envs_5000000timesteps_1,rollout/ep_rew_mean,4671488,16.15999984741211,1766998478.7653184
ppo_pong_diff3_1envs_5000000timesteps_1,rollout/ep_rew_mean,4673536,16.25,1766998490.7695186
ppo_pong_diff3_1envs_5000000timesteps_1,rollout/ep_rew_mean,4675584,15.920000076293945,1766998502.275092
ppo_pong_diff3_1envs_5000000timesteps_1,rollout/ep_rew_mean,4677632,15.90999984741211,1766998516.5305362
ppo_pong_diff3_1envs_5000000timesteps_1,rollout/ep_rew_mean,4679680,15.90999984741211,1766998526.9738724
ppo_pong_diff3_1envs_5000000timesteps_1,rollout/ep_rew_mean,4681728,15.899999618530273,1766998538.8828094
ppo_pong_diff3_1envs_5000000timesteps_1,rollout/ep_rew_mean,4683776,15.899999618530273,1766998551.5117624
ppo_pong_diff3_1envs_5000000timesteps_1,rollout/ep_rew_mean,4685824,15.880000114440918,1766998561.821628
ppo_pong_diff3_1envs_5000000timesteps_1,rollout/ep_rew_mean,4687872,15.869999885559082,1766998574.0954404
ppo_pong_diff3_1envs_5000000timesteps_1,rollout/ep_rew_mean,4689920,15.859999656677246,1766998587.266831
ppo_pong_diff3_1envs_5000000timesteps_1,rollout/ep_rew_mean,4691968,15.850000381469727,1766998600.8745782
ppo_pong_diff3_1envs_5000000timesteps_1,rollout/ep_rew_mean,4694016,15.8100004196167,1766998614.1823792
ppo_pong_diff3_1envs_5000000timesteps_1,rollout/ep_rew_mean,4696064,15.800000190734863,1766998625.121324
ppo_pong_diff3_1envs_5000000timesteps_1,rollout/ep_rew_mean,4698112,15.789999961853027,1766998637.4582608
ppo_pong_diff3_1envs_5000000timesteps_1,rollout/ep_rew_mean,4700160,15.789999961853027,1766998648.0854132
ppo_pong_diff3_1envs_5000000timesteps_1,rollout/ep_rew_mean,4702208,15.5,1766998660.6015167
ppo_pong_diff3_1envs_5000000timesteps_1,rollout/ep_rew_mean,4704256,15.3100004196167,1766998672.863362
ppo_pong_diff3_1envs_5000000timesteps_1,rollout/ep_rew_mean,4706304,15.09000015258789,1766998683.7025383
ppo_pong_diff3_1envs_5000000timesteps_1,rollout/ep_rew_mean,4708352,15.399999618530273,1766998696.1248393
ppo_pong_diff3_1envs_5000000timesteps_1,rollout/ep_rew_mean,4710400,15.079999923706055,1766998709.139217
ppo_pong_diff3_1envs_5000000timesteps_1,rollout/ep_rew_mean,4712448,14.979999542236328,1766998721.2292845
ppo_pong_diff3_1envs_5000000timesteps_1,rollout/ep_rew_mean,4714496,14.880000114440918,1766998733.7865615
ppo_pong_diff3_1envs_5000000timesteps_1,rollout/ep_rew_mean,4716544,14.880000114440918,1766998744.5542452
ppo_pong_diff3_1envs_5000000timesteps_1,rollout/ep_rew_mean,4718592,15.010000228881836,1766998757.0470834
ppo_pong_diff3_1envs_5000000timesteps_1,rollout/ep_rew_mean,4720640,15.010000228881836,1766998769.2293315
ppo_pong_diff3_1envs_5000000timesteps_1,rollout/ep_rew_mean,4722688,15.0600004196167,1766998780.2005541
ppo_pong_diff3_1envs_5000000timesteps_1,rollout/ep_rew_mean,4724736,15.050000190734863,1766998794.3226895
ppo_pong_diff3_1envs_5000000timesteps_1,rollout/ep_rew_mean,4726784,14.960000038146973,1766998805.2674205
ppo_pong_diff3_1envs_5000000timesteps_1,rollout/ep_rew_mean,4728832,14.9399995803833,1766998819.2643876
ppo_pong_diff3_1envs_5000000timesteps_1,rollout/ep_rew_mean,4730880,14.949999809265137,1766998832.4023595
ppo_pong_diff3_1envs_5000000timesteps_1,rollout/ep_rew_mean,4732928,14.90999984741211,1766998845.1034431
ppo_pong_diff3_1envs_5000000timesteps_1,rollout/ep_rew_mean,4734976,14.989999771118164,1766998857.3514247
ppo_pong_diff3_1envs_5000000timesteps_1,rollout/ep_rew_mean,4737024,15.0600004196167,1766998868.196046
ppo_pong_diff3_1envs_5000000timesteps_1,rollout/ep_rew_mean,4739072,15.0600004196167,1766998880.6642673
ppo_pong_diff3_1envs_5000000timesteps_1,rollout/ep_rew_mean,4741120,14.949999809265137,1766998893.224447
ppo_pong_diff3_1envs_5000000timesteps_1,rollout/ep_rew_mean,4743168,14.899999618530273,1766998904.290625
ppo_pong_diff3_1envs_5000000timesteps_1,rollout/ep_rew_mean,4745216,14.890000343322754,1766998916.7890928
ppo_pong_diff3_1envs_5000000timesteps_1,rollout/ep_rew_mean,4747264,14.869999885559082,1766998928.2900267
ppo_pong_diff3_1envs_5000000timesteps_1,rollout/ep_rew_mean,4749312,14.960000038146973,1766998940.5240314
ppo_pong_diff3_1envs_5000000timesteps_1,rollout/ep_rew_mean,4751360,14.960000038146973,1766998952.7945352
ppo_pong_diff3_1envs_5000000timesteps_1,rollout/ep_rew_mean,4753408,14.770000457763672,1766998963.1667519
ppo_pong_diff3_1envs_5000000timesteps_1,rollout/ep_rew_mean,4755456,14.720000267028809,1766998976.3628497
ppo_pong_diff3_1envs_5000000timesteps_1,rollout/ep_rew_mean,4757504,14.989999771118164,1766998986.9258611
ppo_pong_diff3_1envs_5000000timesteps_1,rollout/ep_rew_mean,4759552,14.970000267028809,1766998998.8272047
ppo_pong_diff3_1envs_5000000timesteps_1,rollout/ep_rew_mean,4761600,14.90999984741211,1766999010.9577947
ppo_pong_diff3_1envs_5000000timesteps_1,rollout/ep_rew_mean,4763648,14.989999771118164,1766999021.3487887
ppo_pong_diff3_1envs_5000000timesteps_1,rollout/ep_rew_mean,4765696,14.989999771118164,1766999033.6516056
ppo_pong_diff3_1envs_5000000timesteps_1,rollout/ep_rew_mean,4767744,14.649999618530273,1766999045.7791817
ppo_pong_diff3_1envs_5000000timesteps_1,rollout/ep_rew_mean,4769792,14.359999656677246,1766999056.1324182
ppo_pong_diff3_1envs_5000000timesteps_1,rollout/ep_rew_mean,4771840,14.329999923706055,1766999068.5239801
ppo_pong_diff3_1envs_5000000timesteps_1,rollout/ep_rew_mean,4773888,14.319999694824219,1766999079.622048
ppo_pong_diff3_1envs_5000000timesteps_1,rollout/ep_rew_mean,4775936,13.90999984741211,1766999091.8067477
ppo_pong_diff3_1envs_5000000timesteps_1,rollout/ep_rew_mean,4777984,13.90999984741211,1766999105.0757627
ppo_pong_diff3_1envs_5000000timesteps_1,rollout/ep_rew_mean,4780032,13.84000015258789,1766999117.813637
ppo_pong_diff3_1envs_5000000timesteps_1,rollout/ep_rew_mean,4782080,13.859999656677246,1766999130.6341712
ppo_pong_diff3_1envs_5000000timesteps_1,rollout/ep_rew_mean,4784128,13.859999656677246,1766999141.955057
ppo_pong_diff3_1envs_5000000timesteps_1,rollout/ep_rew_mean,4786176,13.890000343322754,1766999156.9578907
ppo_pong_diff3_1envs_5000000timesteps_1,rollout/ep_rew_mean,4788224,13.890000343322754,1766999170.205184
ppo_pong_diff3_1envs_5000000timesteps_1,rollout/ep_rew_mean,4790272,13.859999656677246,1766999181.2057612
ppo_pong_diff3_1envs_5000000timesteps_1,rollout/ep_rew_mean,4792320,13.600000381469727,1766999194.8199496
ppo_pong_diff3_1envs_5000000timesteps_1,rollout/ep_rew_mean,4794368,13.569999694824219,1766999207.0004628
ppo_pong_diff3_1envs_5000000timesteps_1,rollout/ep_rew_mean,4796416,13.569999694824219,1766999222.2011755
ppo_pong_diff3_1envs_5000000timesteps_1,rollout/ep_rew_mean,4798464,13.329999923706055,1766999232.536137
ppo_pong_diff3_1envs_5000000timesteps_1,rollout/ep_rew_mean,4800512,13.4399995803833,1766999244.6570814
ppo_pong_diff3_1envs_5000000timesteps_1,rollout/ep_rew_mean,4802560,13.4399995803833,1766999257.2740867
ppo_pong_diff3_1envs_5000000timesteps_1,rollout/ep_rew_mean,4804608,13.4399995803833,1766999269.5786197
ppo_pong_diff3_1envs_5000000timesteps_1,rollout/ep_rew_mean,4806656,13.630000114440918,1766999281.7480943
ppo_pong_diff3_1envs_5000000timesteps_1,rollout/ep_rew_mean,4808704,13.640000343322754,1766999297.2201457
ppo_pong_diff3_1envs_5000000timesteps_1,rollout/ep_rew_mean,4810752,13.640000343322754,1766999310.5242276
ppo_pong_diff3_1envs_5000000timesteps_1,rollout/ep_rew_mean,4812800,13.329999923706055,1766999322.8255982
ppo_pong_diff3_1envs_5000000timesteps_1,rollout/ep_rew_mean,4814848,13.329999923706055,1766999333.8613951
ppo_pong_diff3_1envs_5000000timesteps_1,rollout/ep_rew_mean,4816896,13.180000305175781,1766999348.2200203
ppo_pong_diff3_1envs_5000000timesteps_1,rollout/ep_rew_mean,4818944,13.180000305175781,1766999361.388638
ppo_pong_diff3_1envs_5000000timesteps_1,rollout/ep_rew_mean,4820992,12.9399995803833,1766999375.2734404
ppo_pong_diff3_1envs_5000000timesteps_1,rollout/ep_rew_mean,4823040,12.930000305175781,1766999387.3359747
ppo_pong_diff3_1envs_5000000timesteps_1,rollout/ep_rew_mean,4825088,12.920000076293945,1766999400.7134864
ppo_pong_diff3_1envs_5000000timesteps_1,rollout/ep_rew_mean,4827136,12.949999809265137,1766999413.246782
ppo_pong_diff3_1envs_5000000timesteps_1,rollout/ep_rew_mean,4829184,12.949999809265137,1766999423.6205945
ppo_pong_diff3_1envs_5000000timesteps_1,rollout/ep_rew_mean,4831232,12.800000190734863,1766999435.7461138
ppo_pong_diff3_1envs_5000000timesteps_1,rollout/ep_rew_mean,4833280,12.770000457763672,1766999446.057381
ppo_pong_diff3_1envs_5000000timesteps_1,rollout/ep_rew_mean,4835328,12.479999542236328,1766999458.2243297
ppo_pong_diff3_1envs_5000000timesteps_1,rollout/ep_rew_mean,4837376,12.260000228881836,1766999470.4161923
ppo_pong_diff3_1envs_5000000timesteps_1,rollout/ep_rew_mean,4839424,12.260000228881836,1766999481.2401834
ppo_pong_diff3_1envs_5000000timesteps_1,rollout/ep_rew_mean,4841472,11.979999542236328,1766999493.8097851
ppo_pong_diff3_1envs_5000000timesteps_1,rollout/ep_rew_mean,4843520,11.920000076293945,1766999506.2099383
ppo_pong_diff3_1envs_5000000timesteps_1,rollout/ep_rew_mean,4845568,11.789999961853027,1766999520.4674695
ppo_pong_diff3_1envs_5000000timesteps_1,rollout/ep_rew_mean,4847616,11.739999771118164,1766999537.9004722
ppo_pong_diff3_1envs_5000000timesteps_1,rollout/ep_rew_mean,4849664,11.739999771118164,1766999550.9259028
ppo_pong_diff3_1envs_5000000timesteps_1,rollout/ep_rew_mean,4851712,11.680000305175781,1766999563.2779071
ppo_pong_diff3_1envs_5000000timesteps_1,rollout/ep_rew_mean,4853760,11.890000343322754,1766999574.536769
ppo_pong_diff3_1envs_5000000timesteps_1,rollout/ep_rew_mean,4855808,11.770000457763672,1766999588.1900504
ppo_pong_diff3_1envs_5000000timesteps_1,rollout/ep_rew_mean,4857856,11.770000457763672,1766999598.9753237
ppo_pong_diff3_1envs_5000000timesteps_1,rollout/ep_rew_mean,4859904,11.5600004196167,1766999612.3960013
ppo_pong_diff3_1envs_5000000timesteps_1,rollout/ep_rew_mean,4861952,11.319999694824219,1766999624.2431235
ppo_pong_diff3_1envs_5000000timesteps_1,rollout/ep_rew_mean,4864000,11.34000015258789,1766999634.2768183
ppo_pong_diff3_1envs_5000000timesteps_1,rollout/ep_rew_mean,4866048,11.100000381469727,1766999646.2825952
ppo_pong_diff3_1envs_5000000timesteps_1,rollout/ep_rew_mean,4868096,10.729999542236328,1766999657.8605454
ppo_pong_diff3_1envs_5000000timesteps_1,rollout/ep_rew_mean,4870144,10.359999656677246,1766999668.1291676
ppo_pong_diff3_1envs_5000000timesteps_1,rollout/ep_rew_mean,4872192,10.329999923706055,1766999679.8658416
ppo_pong_diff3_1envs_5000000timesteps_1,rollout/ep_rew_mean,4874240,10.220000267028809,1766999690.6933818
ppo_pong_diff3_1envs_5000000timesteps_1,rollout/ep_rew_mean,4876288,9.84000015258789,1766999702.7819893
ppo_pong_diff3_1envs_5000000timesteps_1,rollout/ep_rew_mean,4878336,9.680000305175781,1766999716.3954828
ppo_pong_diff3_1envs_5000000timesteps_1,rollout/ep_rew_mean,4880384,9.6899995803833,1766999729.4299867
ppo_pong_diff3_1envs_5000000timesteps_1,rollout/ep_rew_mean,4882432,9.6899995803833,1766999743.0184727
ppo_pong_diff3_1envs_5000000timesteps_1,rollout/ep_rew_mean,4884480,9.619999885559082,1766999755.9754448
